17,color-contrast,0,75
17,document-title,0,1
17,duplicate-id-aria,0,16
17,empty-heading,0,4
17,form-field-multiple-labels,0,4
17,frame-tested,0,2
17,frame-title-unique,0,2
17,heading-order,0,4
17,html-has-lang,0,1
17,html-lang-valid,0,3
17,image-redundant-alt,0,24
17,input-button-name,0,2
17,input-image-alt,0,1
17,label-title-only,0,4
17,landmark-banner-is-top-level,0,1
17,landmark-contentinfo-is-top-level,0,1
17,landmark-main-is-top-level,0,1
17,landmark-no-duplicate-banner,0,1
17,landmark-no-duplicate-contentinfo,0,1
17,landmark-no-duplicate-main,0,1
17,landmark-one-main,0,3
17,landmark-unique,0,4
17,link-in-text-block,0,1
17,list,0,7
17,listitem,0,41
17,meta-viewport-large,0,1
17,meta-viewport,0,1
17,nested-interactive,0,162
17,page-has-heading-one,0,3
17,presentation-role-conflict,0,6
17,scrollable-region-focusable,0,1
17,select-name,0,1
17,tabindex,0,9
19,label,1,0
19,aria-allowed-attr,0,6
19,aria-allowed-role,0,4
19,aria-conditional-attr,0,6
19,aria-deprecated-role,0,4
19,aria-hidden-body,0,1
19,aria-hidden-focus,0,1
19,aria-prohibited-attr,0,6
19,aria-required-attr,0,4
19,aria-roles,0,4
19,aria-valid-attr-value,0,6
19,aria-valid-attr,0,6
19,avoid-inline-spacing,0,3
19,button-name,0,1
19,bypass,0,1
19,color-contrast,0,77
19,document-title,0,1
19,duplicate-id-aria,0,2
19,empty-heading,0,22
19,form-field-multiple-labels,0,1
19,heading-order,0,22
19,html-has-lang,0,1
19,html-lang-valid,0,1
19,image-alt,0,15
19,image-redundant-alt,0,15
19,input-button-name,0,1
19,label-title-only,0,1
19,landmark-banner-is-top-level,0,1
19,landmark-contentinfo-is-top-level,0,1
19,landmark-main-is-top-level,0,1
19,landmark-no-duplicate-banner,0,1
19,landmark-no-duplicate-contentinfo,0,1
19,landmark-no-duplicate-main,0,1
19,landmark-one-main,0,1
19,landmark-unique,0,4
19,link-name,0,69
19,list,0,11
19,listitem,0,57
19,meta-viewport-large,0,1
19,meta-viewport,0,1
19,nested-interactive,0,19
19,page-has-heading-one,0,1
19,region,0,422
19,svg-img-alt,0,2
21,aria-required-attr,1,5
21,empty-heading,1,15
21,heading-order,1,15
21,label,1,0
21,landmark-unique,1,5
21,aria-allowed-attr,0,7
21,aria-allowed-role,0,6
21,aria-conditional-attr,0,7
21,aria-deprecated-role,0,6
21,aria-hidden-body,0,1
21,aria-hidden-focus,0,1
21,aria-prohibited-attr,0,7
21,aria-roles,0,6
21,aria-valid-attr-value,0,7
21,aria-valid-attr,0,7
21,avoid-inline-spacing,0,5
21,button-name,0,1
21,bypass,0,1
21,color-contrast,0,63
21,document-title,0,1
21,duplicate-id-aria,0,3
21,form-field-multiple-labels,0,1
21,html-has-lang,0,1
21,html-lang-valid,0,1
21,image-alt,0,8
21,image-redundant-alt,0,8
21,input-button-name,0,1
21,label-title-only,0,1
21,landmark-banner-is-top-level,0,1
21,landmark-complementary-is-top-level,0,2
21,landmark-contentinfo-is-top-level,0,1
21,landmark-main-is-top-level,0,1
21,landmark-no-duplicate-banner,0,1
21,landmark-no-duplicate-contentinfo,0,1
21,landmark-no-duplicate-main,0,1
21,landmark-one-main,0,1
21,link-name,0,63
21,list,0,8
21,listitem,0,44
21,meta-viewport-large,0,1
21,meta-viewport,0,1
21,nested-interactive,0,10
21,page-has-heading-one,0,1
21,region,0,244
22,color-contrast,24,26
22,heading-order,1,12
22,image-alt,2,0
22,landmark-one-main,1,0
22,region,7,276
22,aria-allowed-attr,0,2
22,aria-allowed-role,0,2
22,aria-conditional-attr,0,2
22,aria-deprecated-role,0,2
22,aria-hidden-body,0,1
22,aria-prohibited-attr,0,2
22,aria-required-attr,0,2
22,aria-roles,0,2
22,aria-valid-attr-value,0,2
22,aria-valid-attr,0,2
22,avoid-inline-spacing,0,4
22,bypass,0,1
22,document-title,0,1
22,duplicate-id-aria,0,2
22,empty-heading,0,13
22,html-has-lang,0,1
22,html-lang-valid,0,1
22,image-redundant-alt,0,2
22,landmark-banner-is-top-level,0,1
22,landmark-contentinfo-is-top-level,0,1
22,landmark-no-duplicate-banner,0,1
22,landmark-no-duplicate-contentinfo,0,1
22,landmark-unique,0,5
22,link-in-text-block,0,2
22,link-name,0,71
22,list,0,9
22,listitem,0,46
22,meta-viewport-large,0,1
22,meta-viewport,0,1
22,nested-interactive,0,3
22,page-has-heading-one,0,1
22,tabindex,0,1
23,aria-allowed-attr,0,21
23,aria-allowed-role,0,20
23,aria-conditional-attr,0,21
23,aria-deprecated-role,0,7
23,aria-hidden-body,0,1
23,aria-prohibited-attr,0,19
23,aria-required-attr,0,7
23,aria-roles,0,7
23,aria-valid-attr-value,0,21
23,aria-valid-attr,0,21
23,avoid-inline-spacing,0,6
23,button-name,0,1
23,bypass,0,1
23,color-contrast,0,69
23,document-title,0,1
23,duplicate-id-aria,0,3
23,empty-heading,0,14
23,heading-order,0,14
23,html-has-lang,0,1
23,html-lang-valid,0,1
23,image-alt,0,7
23,image-redundant-alt,0,7
23,landmark-banner-is-top-level,0,1
23,landmark-contentinfo-is-top-level,0,1
23,landmark-main-is-top-level,0,1
23,landmark-no-duplicate-banner,0,1
23,landmark-no-duplicate-contentinfo,0,1
23,landmark-no-duplicate-main,0,1
23,landmark-one-main,0,1
23,landmark-unique,0,5
23,link-name,0,57
23,list,0,12
23,listitem,0,47
23,meta-viewport-large,0,1
23,meta-viewport,0,1
23,nested-interactive,0,3
23,page-has-heading-one,0,1
23,presentation-role-conflict,0,6
23,region,0,315
23,skip-link,0,1
23,valid-lang,0,8
24,aria-allowed-attr,0,21
24,aria-allowed-role,0,20
24,aria-conditional-attr,0,21
24,aria-deprecated-role,0,7
24,aria-hidden-body,0,1
24,aria-prohibited-attr,0,19
24,aria-required-attr,0,7
24,aria-roles,0,7
24,aria-valid-attr-value,0,21
24,aria-valid-attr,0,21
24,avoid-inline-spacing,0,6
24,button-name,0,1
24,bypass,0,1
24,color-contrast,0,69
24,document-title,0,1
24,duplicate-id-aria,0,3
24,empty-heading,0,14
24,heading-order,0,14
24,html-has-lang,0,1
24,html-lang-valid,0,1
24,image-alt,0,7
24,image-redundant-alt,0,7
24,landmark-banner-is-top-level,0,1
24,landmark-contentinfo-is-top-level,0,1
24,landmark-main-is-top-level,0,1
24,landmark-no-duplicate-banner,0,1
24,landmark-no-duplicate-contentinfo,0,1
24,landmark-no-duplicate-main,0,1
24,landmark-one-main,0,1
24,landmark-unique,0,5
24,link-name,0,57
24,list,0,12
24,listitem,0,47
24,meta-viewport-large,0,1
24,meta-viewport,0,1
24,nested-interactive,0,3
24,page-has-heading-one,0,1
24,presentation-role-conflict,0,6
24,region,0,315
24,skip-link,0,1
24,valid-lang,0,8
25,aria-allowed-attr,0,21
25,aria-allowed-role,0,20
25,aria-conditional-attr,0,21
25,aria-deprecated-role,0,7
25,aria-hidden-body,0,1
25,aria-prohibited-attr,0,19
25,aria-required-attr,0,7
25,aria-roles,0,7
25,aria-valid-attr-value,0,21
25,aria-valid-attr,0,21
25,avoid-inline-spacing,0,6
25,button-name,0,1
25,bypass,0,1
25,color-contrast,0,69
25,document-title,0,1
25,duplicate-id-aria,0,3
25,empty-heading,0,14
25,heading-order,0,14
25,html-has-lang,0,1
25,html-lang-valid,0,1
25,image-alt,0,7
25,image-redundant-alt,0,7
25,landmark-banner-is-top-level,0,1
25,landmark-contentinfo-is-top-level,0,1
25,landmark-main-is-top-level,0,1
25,landmark-no-duplicate-banner,0,1
25,landmark-no-duplicate-contentinfo,0,1
25,landmark-no-duplicate-main,0,1
25,landmark-one-main,0,1
25,landmark-unique,0,5
25,link-name,0,57
25,list,0,12
25,listitem,0,47
25,meta-viewport-large,0,1
25,meta-viewport,0,1
25,nested-interactive,0,3
25,page-has-heading-one,0,1
25,presentation-role-conflict,0,6
25,region,0,315
25,skip-link,0,1
25,valid-lang,0,8
26,aria-allowed-attr,0,21
26,aria-allowed-role,0,20
26,aria-conditional-attr,0,21
26,aria-deprecated-role,0,7
26,aria-hidden-body,0,1
26,aria-prohibited-attr,0,19
26,aria-required-attr,0,7
26,aria-roles,0,7
26,aria-valid-attr-value,0,21
26,aria-valid-attr,0,21
26,avoid-inline-spacing,0,6
26,button-name,0,1
26,bypass,0,1
26,color-contrast,0,69
26,document-title,0,1
26,duplicate-id-aria,0,3
26,empty-heading,0,14
26,heading-order,0,14
26,html-has-lang,0,1
26,html-lang-valid,0,1
26,image-alt,0,7
26,image-redundant-alt,0,7
26,landmark-banner-is-top-level,0,1
26,landmark-contentinfo-is-top-level,0,1
26,landmark-main-is-top-level,0,1
26,landmark-no-duplicate-banner,0,1
26,landmark-no-duplicate-contentinfo,0,1
26,landmark-no-duplicate-main,0,1
26,landmark-one-main,0,1
26,landmark-unique,0,5
26,link-name,0,57
26,list,0,12
26,listitem,0,47
26,meta-viewport-large,0,1
26,meta-viewport,0,1
26,nested-interactive,0,3
26,page-has-heading-one,0,1
26,presentation-role-conflict,0,6
26,region,0,315
26,skip-link,0,1
26,valid-lang,0,8
27,aria-allowed-attr,0,21
27,aria-allowed-role,0,20
27,aria-conditional-attr,0,21
27,aria-deprecated-role,0,7
27,aria-hidden-body,0,1
27,aria-prohibited-attr,0,19
27,aria-required-attr,0,7
27,aria-roles,0,7
27,aria-valid-attr-value,0,21
27,aria-valid-attr,0,21
27,avoid-inline-spacing,0,6
27,button-name,0,1
27,bypass,0,1
27,color-contrast,0,69
27,document-title,0,1
27,duplicate-id-aria,0,3
27,empty-heading,0,14
27,heading-order,0,14
27,html-has-lang,0,1
27,html-lang-valid,0,1
27,image-alt,0,7
27,image-redundant-alt,0,7
27,landmark-banner-is-top-level,0,1
27,landmark-contentinfo-is-top-level,0,1
27,landmark-main-is-top-level,0,1
27,landmark-no-duplicate-banner,0,1
27,landmark-no-duplicate-contentinfo,0,1
27,landmark-no-duplicate-main,0,1
27,landmark-one-main,0,1
27,landmark-unique,0,5
27,link-name,0,57
27,list,0,12
27,listitem,0,47
27,meta-viewport-large,0,1
27,meta-viewport,0,1
27,nested-interactive,0,3
27,page-has-heading-one,0,1
27,presentation-role-conflict,0,6
27,region,0,315
27,skip-link,0,1
27,valid-lang,0,8
28,aria-allowed-attr,0,21
28,aria-allowed-role,0,20
28,aria-conditional-attr,0,21
28,aria-deprecated-role,0,7
28,aria-hidden-body,0,1
28,aria-prohibited-attr,0,19
28,aria-required-attr,0,7
28,aria-roles,0,7
28,aria-valid-attr-value,0,21
28,aria-valid-attr,0,21
28,avoid-inline-spacing,0,6
28,button-name,0,1
28,bypass,0,1
28,color-contrast,0,69
28,document-title,0,1
28,duplicate-id-aria,0,3
28,empty-heading,0,14
28,heading-order,0,14
28,html-has-lang,0,1
28,html-lang-valid,0,1
28,image-alt,0,7
28,image-redundant-alt,0,7
28,landmark-banner-is-top-level,0,1
28,landmark-contentinfo-is-top-level,0,1
28,landmark-main-is-top-level,0,1
28,landmark-no-duplicate-banner,0,1
28,landmark-no-duplicate-contentinfo,0,1
28,landmark-no-duplicate-main,0,1
28,landmark-one-main,0,1
28,landmark-unique,0,5
28,link-name,0,57
28,list,0,12
28,listitem,0,47
28,meta-viewport-large,0,1
28,meta-viewport,0,1
28,nested-interactive,0,3
28,page-has-heading-one,0,1
28,presentation-role-conflict,0,6
28,region,0,315
28,skip-link,0,1
28,valid-lang,0,8
29,aria-allowed-attr,0,21
29,aria-allowed-role,0,20
29,aria-conditional-attr,0,21
29,aria-deprecated-role,0,7
29,aria-hidden-body,0,1
29,aria-prohibited-attr,0,19
29,aria-required-attr,0,7
29,aria-roles,0,7
29,aria-valid-attr-value,0,21
29,aria-valid-attr,0,21
29,avoid-inline-spacing,0,6
29,button-name,0,1
29,bypass,0,1
29,color-contrast,0,69
29,document-title,0,1
29,duplicate-id-aria,0,3
29,empty-heading,0,14
29,heading-order,0,14
29,html-has-lang,0,1
29,html-lang-valid,0,1
29,image-alt,0,7
29,image-redundant-alt,0,7
29,landmark-banner-is-top-level,0,1
29,landmark-contentinfo-is-top-level,0,1
29,landmark-main-is-top-level,0,1
29,landmark-no-duplicate-banner,0,1
29,landmark-no-duplicate-contentinfo,0,1
29,landmark-no-duplicate-main,0,1
29,landmark-one-main,0,1
29,landmark-unique,0,5
29,link-name,0,57
29,list,0,12
29,listitem,0,47
29,meta-viewport-large,0,1
29,meta-viewport,0,1
29,nested-interactive,0,3
29,page-has-heading-one,0,1
29,presentation-role-conflict,0,6
29,region,0,315
29,skip-link,0,1
29,valid-lang,0,8
30,aria-allowed-attr,0,21
30,aria-allowed-role,0,20
30,aria-conditional-attr,0,21
30,aria-deprecated-role,0,7
30,aria-hidden-body,0,1
30,aria-prohibited-attr,0,19
30,aria-required-attr,0,7
30,aria-roles,0,7
30,aria-valid-attr-value,0,21
30,aria-valid-attr,0,21
30,avoid-inline-spacing,0,6
30,button-name,0,1
30,bypass,0,1
30,color-contrast,0,69
30,document-title,0,1
30,duplicate-id-aria,0,3
30,empty-heading,0,14
30,heading-order,0,14
30,html-has-lang,0,1
30,html-lang-valid,0,1
30,image-alt,0,7
30,image-redundant-alt,0,7
30,landmark-banner-is-top-level,0,1
30,landmark-contentinfo-is-top-level,0,1
30,landmark-main-is-top-level,0,1
30,landmark-no-duplicate-banner,0,1
30,landmark-no-duplicate-contentinfo,0,1
30,landmark-no-duplicate-main,0,1
30,landmark-one-main,0,1
30,landmark-unique,0,5
30,link-name,0,57
30,list,0,12
30,listitem,0,47
30,meta-viewport-large,0,1
30,meta-viewport,0,1
30,nested-interactive,0,3
30,page-has-heading-one,0,1
30,presentation-role-conflict,0,6
30,region,0,315
30,skip-link,0,1
30,valid-lang,0,8
31,aria-allowed-attr,0,21
31,aria-allowed-role,0,20
31,aria-conditional-attr,0,21
31,aria-deprecated-role,0,7
31,aria-hidden-body,0,1
31,aria-prohibited-attr,0,19
31,aria-required-attr,0,7
31,aria-roles,0,7
31,aria-valid-attr-value,0,21
31,aria-valid-attr,0,21
31,avoid-inline-spacing,0,6
31,button-name,0,1
31,bypass,0,1
31,color-contrast,0,69
31,document-title,0,1
31,duplicate-id-aria,0,3
31,empty-heading,0,14
31,heading-order,0,14
31,html-has-lang,0,1
31,html-lang-valid,0,1
31,image-alt,0,7
31,image-redundant-alt,0,7
31,landmark-banner-is-top-level,0,1
31,landmark-contentinfo-is-top-level,0,1
31,landmark-main-is-top-level,0,1
31,landmark-no-duplicate-banner,0,1
31,landmark-no-duplicate-contentinfo,0,1
31,landmark-no-duplicate-main,0,1
31,landmark-one-main,0,1
31,landmark-unique,0,5
31,link-name,0,57
31,list,0,12
31,listitem,0,47
31,meta-viewport-large,0,1
31,meta-viewport,0,1
31,nested-interactive,0,3
31,page-has-heading-one,0,1
31,presentation-role-conflict,0,6
31,region,0,315
31,skip-link,0,1
31,valid-lang,0,8
32,aria-allowed-attr,0,21
32,aria-allowed-role,0,20
32,aria-conditional-attr,0,21
32,aria-deprecated-role,0,7
32,aria-hidden-body,0,1
32,aria-prohibited-attr,0,19
32,aria-required-attr,0,7
32,aria-roles,0,7
32,aria-valid-attr-value,0,21
32,aria-valid-attr,0,21
32,avoid-inline-spacing,0,6
32,button-name,0,1
32,bypass,0,1
32,color-contrast,0,69
32,document-title,0,1
32,duplicate-id-aria,0,3
32,empty-heading,0,14
32,heading-order,0,14
32,html-has-lang,0,1
32,html-lang-valid,0,1
32,image-alt,0,7
32,image-redundant-alt,0,7
32,landmark-banner-is-top-level,0,1
32,landmark-contentinfo-is-top-level,0,1
32,landmark-main-is-top-level,0,1
32,landmark-no-duplicate-banner,0,1
32,landmark-no-duplicate-contentinfo,0,1
32,landmark-no-duplicate-main,0,1
32,landmark-one-main,0,1
32,landmark-unique,0,5
32,link-name,0,57
32,list,0,12
32,listitem,0,47
32,meta-viewport-large,0,1
32,meta-viewport,0,1
32,nested-interactive,0,3
32,page-has-heading-one,0,1
32,presentation-role-conflict,0,6
32,region,0,315
32,skip-link,0,1
32,valid-lang,0,8
33,aria-prohibited-attr,1,18
33,button-name,2,19
33,label,2,9
33,nested-interactive,9,37
33,tabindex,2,33
33,aria-allowed-attr,0,19
33,aria-conditional-attr,0,19
33,aria-hidden-body,0,1
33,aria-hidden-focus,0,4
33,aria-valid-attr-value,0,19
33,aria-valid-attr,0,19
